"strataID","BpS","SCLASS","YEAR","STATE","PVT","BpS_Code","sclass","AREA_TOTAL","AREA_STRATA","avg","low","high","departure"
"2014_Washington_Na0710412_fmi","Na0710412","A",2014,"Washington","fmi","Na0710412_fmi","A",4721.38970062133,37383.70992,5514.48510657413,4721.38970062133,6307.58051252693,0
"2014_Washington_Na0710412_fmi","Na0710412","B",2014,"Washington","fmi","Na0710412_fmi","B",9643.70065491626,37383.70992,8482.82674071165,7538.88036418741,9426.77240694541,216.928247970856
"2014_Washington_Na0710412_fmi","Na0710412","C",2014,"Washington","fmi","Na0710412_fmi","C",5109.59130343954,37383.70992,5960.06019929705,5109.59130343954,6810.52875870118,0
"2014_Washington_Na0710412_fmi","Na0710412","D",2014,"Washington","fmi","Na0710412_fmi","D",1312.19778870655,37383.70992,1841.65138428375,1312.19778870655,2371.10501724467,0
"2014_Washington_Na0710412_fmi","Na0710412","E",2014,"Washington","fmi","Na0710412_fmi","E",16596.8304723163,37383.70992,15584.6863022149,14572.5435900781,16596.8304723163,0
"2014_Washington_Na1010471_frn","Na1010471","A",2014,"Washington","frn","Na1010471_frn","A",69108.0685823192,685999.617,82914.8954398386,69108.0685823192,96721.7291573543,0
"2014_Washington_Na1010471_frn","Na1010471","B",2014,"Washington","frn","Na1010471_frn","B",259323.001411544,685999.617,239589.548090915,219856.094084287,259323.001411544,0
"2014_Washington_Na1010471_frn","Na1010471","C",2014,"Washington","frn","Na1010471_frn","C",60716.8307152258,685999.617,33972.0428490909,24387.5731321899,43556.5132519914,17160.3174632344
"2014_Washington_Na1010471_frn","Na1010471","D",2014,"Washington","frn","Na1010471_frn","D",51718.2012412447,685999.617,64087.837635161,51718.2012412447,76457.4733430778,0
"2014_Washington_Na1010471_frn","Na1010471","E",2014,"Washington","frn","Na1010471_frn","E",245133.515049667,685999.617,265435.302588989,245133.515049667,285737.064746325,0
"2014_Washington_RaABAMlw_fsi","RaABAMlw","A",2014,"Washington","fsi","RaABAMlw_fsi","A",151303.431101117,1367417.45221,179875.442368194,151303.431101117,208447.453635271,0
"2014_Washington_RaABAMlw_fsi","RaABAMlw","B",2014,"Washington","fsi","RaABAMlw_fsi","B",322172.333295554,1367417.45221,284738.900399254,247305.440154604,322172.333295554,0
"2014_Washington_RaABAMlw_fsi","RaABAMlw","C",2014,"Washington","fsi","RaABAMlw_fsi","C",97605.593173868,1367417.45221,40512.6778669911,27466.1260767763,53559.2255549536,44046.3676189144
"2014_Washington_RaABAMlw_fsi","RaABAMlw","D",2014,"Washington","fsi","RaABAMlw_fsi","D",79994.0371847684,1367417.45221,104999.922190538,79994.0371847684,130005.801726638,0
"2014_Washington_RaABAMlw_fsi","RaABAMlw","E",2014,"Washington","fsi","RaABAMlw_fsi","E",716342.057454692,1367417.45221,757290.509385023,716342.057454692,798238.961315355,0
"2014_Washington_RaABAMlw_fsw","RaABAMlw","A",NA,NA,NA,NA,NA,0.54137146130298,4.89269,0.64360358769597,0.54137146130298,0.74583571408896,0
"2014_Washington_RaABAMlw_fsw","RaABAMlw","B",NA,NA,NA,NA,NA,0.88487158916574,4.89269,1.01881043593736,0.88487158916574,1.15274918485518,0
"2014_Washington_RaABAMlw_fsw","RaABAMlw","C",NA,NA,NA,NA,NA,0.09827521228239,4.89269,0.14495644585543,0.09827521228239,0.1916376647504,0
"2014_Washington_RaABAMlw_fsw","RaABAMlw","D",2014,"Washington","fsw","RaABAMlw_fsw","D",0.28622278087865,4.89269,0.37569512402532,0.28622278087865,0.46516744760123,0
"2014_Washington_RaABAMlw_fsw","RaABAMlw","E",2014,"Washington","fsw","RaABAMlw_fsw","E",3.08194895637024,4.89269,2.70962440648592,2.56310873861053,2.85614007436131,0.225808882008931
"2014_Washington_RaABAMlw_fwc","RaABAMlw","A",2014,"Washington","fwc","RaABAMlw_fwc","A",32087.947784207,289997.520125,38147.4085575388,32087.947784207,44206.8693308705,0
"2014_Washington_RaABAMlw_fwc","RaABAMlw","B",2014,"Washington","fwc","RaABAMlw_fwc","B",69159.949173252,289997.520125,60386.5153727918,52447.7468401089,68325.2781055242,834.671067727715
"2014_Washington_RaABAMlw_fwc","RaABAMlw","C",2014,"Washington","fwc","RaABAMlw_fwc","C",19865.21098,289997.520125,8591.79915837883,5824.92817890589,11358.6692678592,8506.54171214078
"2014_Washington_RaABAMlw_fwc","RaABAMlw","D",2014,"Washington","fwc","RaABAMlw_fwc","D",16964.8795771017,289997.520125,22268.0476977689,16964.8795771017,27571.2146584461,0
"2014_Washington_RaABAMlw_fwc","RaABAMlw","E",2014,"Washington","fwc","RaABAMlw_fwc","E",151919.532610439,289997.520125,160603.749338522,151919.532610439,169287.966066604,0
"2014_Washington_RaABAMup_fst","RaABAMup","A",2014,"Washington","fst","RaABAMup_fst","A",125417.143907219,1463695.138845,154392.6621842,125417.143907219,183368.178997485,0
"2014_Washington_RaABAMup_fst","RaABAMup","B",2014,"Washington","fst","RaABAMup_fst","B",451603.102958955,1463695.138845,376850.967105309,338168.803754479,415533.102645932,36070.0003130227
"2014_Washington_RaABAMup_fst","RaABAMup","C",2014,"Washington","fst","RaABAMup_fst","C",46758.3969458257,1463695.138845,33971.7508843293,21185.1048228328,46758.3969458257,0
"2014_Washington_RaABAMup_fst","RaABAMup","D",2014,"Washington","fst","RaABAMup_fst","D",25595.3690367721,1463695.138845,40061.4223082008,25595.3690367721,54527.479970715,0
"2014_Washington_RaABAMup_fst","RaABAMup","E",2014,"Washington","fst","RaABAMup_fst","E",814321.125996228,1463695.138845,858418.359782083,814321.125996228,902515.593567938,0
"2014_Washington_RaABLA_faf","RaABLA","A",2014,"Washington","faf","RaABLA_faf","A",22199.2759038078,171601.76116,26188.6892630158,22199.2759038078,30178.1024506219,0
"2014_Washington_RaABLA_faf","RaABLA","B",2014,"Washington","faf","RaABLA_faf","B",46507.4518229932,171601.76116,36310.5559955902,31853.7373629717,40767.3746282088,5740.07719478439
"2014_Washington_RaABLA_faf","RaABLA","C",2014,"Washington","faf","RaABLA_faf","C",2471.24468454441,171601.76116,1502.97110788992,534.697531235428,2471.24468454441,0
"2014_Washington_RaABLA_faf","RaABLA","D",2014,"Washington","faf","RaABLA_faf","D",2747.14651094274,171601.76116,4473.59956884241,2747.14651094274,6200.05296994559,0
"2014_Washington_RaABLA_faf","RaABLA","E",2014,"Washington","faf","RaABLA_faf","E",97676.6422377118,171601.76116,103125.94608267,97676.6422377118,108575.243406762,0
"2014_Washington_RaDFHEdy_fdg","RaDFHEdy","A",2014,"Washington","fdg","RaDFHEdy_fdg","A",114475.210151595,1479289.25385,83439.8828483505,62342.7550718418,104537.018021305,9938.19213028952
"2014_Washington_RaDFHEdy_fdg","RaDFHEdy","B",2014,"Washington","fdg","RaDFHEdy_fdg","B",282517.646905987,1479289.25385,251335.980913306,220154.288293418,282517.646905987,0
"2014_Washington_RaDFHEdy_fdg","RaDFHEdy","C",2014,"Washington","fdg","RaDFHEdy_fdg","C",107148.003495161,1479289.25385,86795.6017041638,66443.1925167209,107148.003495161,0
"2014_Washington_RaDFHEdy_fdg","RaDFHEdy","D",2014,"Washington","fdg","RaDFHEdy_fdg","D",191468.581200791,1479289.25385,226651.613678442,191468.581200791,261834.660948986,0
"2014_Washington_RaDFHEdy_fdg","RaDFHEdy","E",2014,"Washington","fdg","RaDFHEdy_fdg","E",783679.812096467,1479289.25385,831066.174705738,783679.812096467,878452.535835719,0
"2014_Washington_RaDFHEdy_fwi","RaDFHEdy","A",2014,"Washington","fwi","RaDFHEdy_fwi","A",229319.989966986,2963354.21793,167149.141480424,124886.776347969,209411.52142965,19908.4685373359
"2014_Washington_RaDFHEdy_fwi","RaDFHEdy","B",2014,"Washington","fwi","RaDFHEdy_fwi","B",565947.368589083,2963354.21793,503483.370286513,441019.318643567,565947.368589083,0
"2014_Washington_RaDFHEdy_fwi","RaDFHEdy","C",2014,"Washington","fwi","RaDFHEdy_fwi","C",214641.92163486,2963354.21793,173871.412733109,133100.889014587,214641.92163486,0
"2014_Washington_RaDFHEdy_fwi","RaDFHEdy","D",2014,"Washington","fwi","RaDFHEdy_fwi","D",383555.296048929,2963354.21793,454034.945259433,383555.296048929,524514.62410348,0
"2014_Washington_RaDFHEdy_fwi","RaDFHEdy","E",2014,"Washington","fwi","RaDFHEdy_fwi","E",1569889.64169014,2963354.21793,1664815.34817052,1569889.64169014,1759741.05168755,0
"2014_Washington_RaDFHEwt_fwm","RaDFHEwt","A",2014,"Washington","fwm","RaDFHEwt_fwm","A",88575.4693760095,1475019.937035,68326.3971554129,48077.3293598762,88575.4693760095,0
"2014_Washington_RaDFHEwt_fwm","RaDFHEwt","B",2014,"Washington","fwm","RaDFHEwt_fwm","B",284635.454236227,1475019.937035,250796.377276995,216957.287042583,284635.454236227,0
"2014_Washington_RaDFHEwt_fwm","RaDFHEwt","C",2014,"Washington","fwm","RaDFHEwt_fwm","C",16717.2535079413,1475019.937035,8926.3737278949,1135.4924728286,16717.2535079413,0
"2014_Washington_RaDFHEwt_fwm","RaDFHEwt","D",2014,"Washington","fwm","RaDFHEwt_fwm","D",31073.0236970085,1475019.937035,51286.8267158906,33648.6032097033,68925.0487470579,-2575.57951269483
"2014_Washington_RaDFHEwt_fwm","RaDFHEwt","E",2014,"Washington","fwm","RaDFHEwt_fwm","E",1054018.73621781,1475019.937035,1095683.95330869,1054018.73621781,1137349.28250108,0
"2014_Washington_RaDFHEwt_fwn","RaDFHEwt","A",2014,"Washington","fwn","RaDFHEwt_fwn","A",68162.5738271387,1135090.29151,52580.0554403797,36997.5404588916,68162.5738271387,0
"2014_Washington_RaDFHEwt_fwn","RaDFHEwt","B",2014,"Washington","fwn","RaDFHEwt_fwn","B",219039.033040144,1135090.29151,192998.430628156,166957.818000355,219039.033040144,0
"2014_Washington_RaDFHEwt_fwn","RaDFHEwt","C",2014,"Washington","fwn","RaDFHEwt_fwn","C",12864.6343558713,1135090.29151,6869.22251186019,873.809532758771,12864.6343558713,0
"2014_Washington_RaDFHEwt_fwn","RaDFHEwt","D",2014,"Washington","fwn","RaDFHEwt_fwn","D",23912.0073164795,1135090.29151,39467.3845592785,25894.0247973747,53040.743186092,-1982.0174808952
"2014_Washington_RaDFHEwt_fwn","RaDFHEwt","E",2014,"Washington","fwn","RaDFHEwt_fwn","E",811112.042970366,1135090.29151,843175.191559784,811112.042970366,875238.426416064,0
"2014_Washington_RaDFHEwt_fww","RaDFHEwt","A",2014,"Washington","fww","RaDFHEwt_fww","A",21175.784715,418534.713485,19387.5135778755,13641.8707052922,25133.1577060628,0
"2014_Washington_RaDFHEwt_fww","RaDFHEwt","B",2014,"Washington","fww","RaDFHEwt_fww","B",80764.886829869,418534.713485,71163.0990681398,61561.3075395982,80764.886829869,0
"2014_Washington_RaDFHEwt_fww","RaDFHEwt","C",2014,"Washington","fww","RaDFHEwt_fww","C",7970.05195572571,418534.713485,2532.84526999303,322.194300461455,4743.4958209899,3226.55613473581
"2014_Washington_RaDFHEwt_fww","RaDFHEwt","D",2014,"Washington","fww","RaDFHEwt_fww","D",9547.74111857272,418534.713485,14552.560806899,9547.74111857272,19557.3800766905,0
"2014_Washington_RaDFHEwt_fww","RaDFHEwt","E",2014,"Washington","fww","RaDFHEwt_fww","E",299076.248865833,418534.713485,310898.692250884,299076.248865833,322721.167444575,0
"2014_Washington_RaDFWV_fwx","RaDFWV","A",2014,"Washington","fwx","RaDFWV_fwx","A",73.0716741086531,509.28455,63.1555514952445,53.2394339746814,73.0716741086531,0
"2014_Washington_RaDFWV_fwx","RaDFWV","B",2014,"Washington","fwx","RaDFWV_fwx","B",94.4148907119223,509.28455,82.7945252724749,71.1741496473364,94.4148907119223,0
"2014_Washington_RaDFWV_fwx","RaDFWV","C",2014,"Washington","fwx","RaDFWV_fwx","C",41.81026,509.28455,42.8448568607916,33.7577929641979,51.9319227945234,0
"2014_Washington_RaDFWV_fwx","RaDFWV","D",2014,"Washington","fwx","RaDFWV_fwx","D",126.51607531933,509.28455,161.876345804068,147.396461186825,176.35623042131,-20.8803858674945
"2014_Washington_RaDFWV_fwx","RaDFWV","E",2014,"Washington","fwx","RaDFWV_fwx","E",173.471649860094,509.28455,158.613265983861,143.754891274749,173.471649860094,0
"2014_Washington_RaMCONdy_fdd","RaMCONdy","A",2014,"Washington","fdd","RaMCONdy_fdd","A",317915.98954731,2725006.82458,380574.131570038,317915.98954731,443232.270867758,0
"2014_Washington_RaMCONdy_fdd","RaMCONdy","B",2014,"Washington","fdd","RaMCONdy_fdd","B",301768.904383117,2725006.82458,17882.7891611356,4941.97155180578,30823.6067704655,270945.297612652
"2014_Washington_RaMCONdy_fdd","RaMCONdy","C",2014,"Washington","fdd","RaMCONdy_fdd","C",783622.623400464,2725006.82458,861472.542219884,783622.623400464,939322.46376431,0
"2014_Washington_RaMCONdy_fdd","RaMCONdy","D",2014,"Washington","fdd","RaMCONdy_fdd","D",1042162.30291916,2725006.82458,1129548.51119651,1042162.30291916,1216934.71674886,0
"2014_Washington_RaMCONdy_fdd","RaMCONdy","E",2014,"Washington","fdd","RaMCONdy_fdd","E",279537.004329953,2725006.82458,335528.834082389,279537.004329953,391520.666559833,0
"2014_Washington_RaMCONdy_fdg","RaMCONdy","A",2014,"Washington","fdg","RaMCONdy_fdg","A",788.16788,6331.58565,884.268504751893,738.681569222692,1029.85543394951,0
"2014_Washington_RaMCONdy_fdg","RaMCONdy","B",2014,"Washington","fdg","RaMCONdy_fdg","B",391.481948443263,6331.58565,41.5508725384838,11.4827294661709,71.6190156107965,319.862932832467
"2014_Washington_RaMCONdy_fdg","RaMCONdy","C",2014,"Washington","fdg","RaMCONdy_fdg","C",1820.75645190446,6331.58565,2001.64166085313,1820.75645190446,2182.52687613339,0
"2014_Washington_RaMCONdy_fdg","RaMCONdy","D",2014,"Washington","fdg","RaMCONdy_fdg","D",2421.47646112809,6331.58565,2624.51935164346,2421.47646112809,2827.56223582724,0
"2014_Washington_RaMCONdy_fdg","RaMCONdy","E",2014,"Washington","fdg","RaMCONdy_fdg","E",909.702908524182,6331.58565,779.605222223515,649.507542254434,909.702908524182,0
"2014_Washington_RaMCONdy_fmd","RaMCONdy","A",2014,"Washington","fmd","RaMCONdy_fmd","A",243910.159485,1454706.15534,203164.089999458,169714.931611872,236613.246932338,7296.91255266202
"2014_Washington_RaMCONdy_fmd","RaMCONdy","B",2014,"Washington","fmd","RaMCONdy_fmd","B",53976.4894003356,1454706.15534,9546.47277676487,2638.20125919688,16454.7442943329,37521.7451060027
"2014_Washington_RaMCONdy_fmd","RaMCONdy","C",2014,"Washington","fmd","RaMCONdy_fmd","C",418325.797734481,1454706.15534,459884.87020278,418325.797734481,501443.944125785,0
"2014_Washington_RaMCONdy_fmd","RaMCONdy","D",2014,"Washington","fmd","RaMCONdy_fmd","D",556343.530315183,1454706.15534,602993.415345284,556343.530315183,649643.298920678,0
"2014_Washington_RaMCONdy_fmd","RaMCONdy","E",2014,"Washington","fmd","RaMCONdy_fmd","E",182150.178405,1454706.15534,179117.298287477,149226.855938888,209007.742090771,0
"2014_Washington_RaMCONms_fcm","RaMCONms","A",2014,"Washington","fcm","RaMCONms_fcm","A",48799.7600774518,392953.061425,57041.2530491572,48799.7600774518,65282.7495574401,0
"2014_Washington_RaMCONms_fcm","RaMCONms","B",2014,"Washington","fcm","RaMCONms_fcm","B",163190.853393762,392953.061425,174490.067781063,163190.853393762,185789.266843194,0
"2014_Washington_RaMCONms_fcm","RaMCONms","C",2014,"Washington","fcm","RaMCONms_fcm","C",84768.2261848033,392953.061425,49180.0745895622,41060.1353601597,57300.0173555423,27468.208829261
"2014_Washington_RaMCONms_fcm","RaMCONms","D",2014,"Washington","fcm","RaMCONms_fcm","D",30611.2757202668,392953.061425,37887.654360694,30611.2757202668,45164.0365376987,0
"2014_Washington_RaMCONms_fcm","RaMCONms","E",2014,"Washington","fcm","RaMCONms_fcm","E",65582.9460487157,392953.061425,74354.012037477,65582.9460487157,83125.0854923464,0
"2014_Washington_RaMCONms_fmm","RaMCONms","A",2014,"Washington","fmm","RaMCONms_fmm","A",115185.098654354,927511.468805,134638.005379682,115185.098654354,154090.920452612,0
"2014_Washington_RaMCONms_fmm","RaMCONms","B",2014,"Washington","fmm","RaMCONms_fmm","B",408555.405045,927511.468805,411859.723073787,385189.486952704,438529.923021924,0
"2014_Washington_RaMCONms_fmm","RaMCONms","C",2014,"Washington","fmm","RaMCONms_fmm","C",135311.981576436,927511.468805,116082.778571788,96916.7826791511,135248.782812027,63.1987644084147
"2014_Washington_RaMCONms_fmm","RaMCONms","D",2014,"Washington","fmm","RaMCONms_fmm","D",72253.6915791876,927511.468805,89428.5791239994,72253.6915791876,106603.475016415,0
"2014_Washington_RaMCONms_fmm","RaMCONms","E",2014,"Washington","fmm","RaMCONms_fmm","E",196205.291950023,927511.468805,175502.383583256,154799.492839206,196205.291950023,0
"2014_Washington_RaOAPI_fop","RaOAPI","A",2014,"Washington","fop","RaOAPI_fop","A",1566.20703147258,7013.44872,1762.57484986203,1566.20703147258,1958.94266825147,0
"2014_Washington_RaOAPI_fop","RaOAPI","B",2014,"Washington","fop","RaOAPI_fop","B",802.865671387244,7013.44872,267.022016166496,180.877459672287,353.166558633806,449.699112753438
"2014_Washington_RaOAPI_fop","RaOAPI","C",2014,"Washington","fop","RaOAPI_fop","C",1163.55429404222,7013.44872,1345.57143211806,1163.55429404222,1527.5885701939,0
"2014_Washington_RaOAPI_fop","RaOAPI","D",2014,"Washington","fop","RaOAPI_fop","D",3181.8033579611,7013.44872,3415.61940864305,3181.8033579611,3649.43572583605,0
"2014_Washington_RaOAPI_fop","RaOAPI","E",2014,"Washington","fop","RaOAPI_fop","E",299.018365136854,7013.44872,222.660893981739,146.303429840073,299.018365136854,0
"2014_Washington_RaPIPOm_fdp","RaPIPOm","A",2014,"Washington","fdp","RaPIPOm_fdp","A",2006.63833069643,13985.754365,1506.5616417156,1246.38851333171,1766.73477009949,239.903560596941
"2014_Washington_RaPIPOm_fdp","RaPIPOm","B",2014,"Washington","fdp","RaPIPOm_fdp","B",1164.52263442685,13985.754365,963.900414570744,763.278138771621,1164.52263442685,0
"2014_Washington_RaPIPOm_fdp","RaPIPOm","C",2014,"Washington","fdp","RaPIPOm_fdp","C",4792.43685499233,13985.754365,5203.2619839887,4792.43685499233,5614.08658152641,0
"2014_Washington_RaPIPOm_fdp","RaPIPOm","D",2014,"Washington","fdp","RaPIPOm_fdp","D",5486.4795936831,13985.754365,5924.80951280056,5486.4795936831,6363.13944590378,0
"2014_Washington_RaPIPOm_fdp","RaPIPOm","E",2014,"Washington","fdp","RaPIPOm_fdp","E",535.676951201291,13985.754365,387.22116156825,238.765357949455,535.676951201291,0
"2014_Washington_RaPIPOm_fpd","RaPIPOm","A",2014,"Washington","fpd","RaPIPOm_fpd","A",75472.3776178653,526023.109675,56663.8179829289,46878.3552560231,66449.2807098346,9023.09690803067
"2014_Washington_RaPIPOm_fpd","RaPIPOm","B",2014,"Washington","fpd","RaPIPOm_fpd","B",43799.2689891014,526023.109675,36253.5963564754,28707.921619757,43799.2689891014,0
"2014_Washington_RaPIPOm_fpd","RaPIPOm","C",2014,"Washington","fpd","RaPIPOm_fpd","C",180250.022386557,526023.109675,195701.710314676,180250.022386557,211153.378253917,0
"2014_Washington_RaPIPOm_fpd","RaPIPOm","D",2014,"Washington","fpd","RaPIPOm_fpd","D",206353.907105648,526023.109675,222840.087335923,206353.907105648,239326.268092223,0
"2014_Washington_RaPIPOm_fpd","RaPIPOm","E",2014,"Washington","fpd","RaPIPOm_fpd","E",20147.5335758284,526023.109675,14563.9108355737,8980.28756929599,20147.5335758284,3.63797880709171e-12
"2014_Washington_RaPIPOxe_fxp","RaPIPOxe","A",2014,"Washington","fxp","RaPIPOxe_fxp","A",719.690585916198,2759.699555,652.423803405729,585.15702089526,719.690585916198,0
"2014_Washington_RaPIPOxe_fxp","RaPIPOxe","B",2014,"Washington","fxp","RaPIPOxe_fxp","B",203.764696155258,2759.699555,159.481991357319,115.199275520582,203.764696155257,5.6843418860808e-14
"2014_Washington_RaPIPOxe_fxp","RaPIPOxe","C",2014,"Washington","fxp","RaPIPOxe_fxp","C",548.227364460246,2759.699555,618.780805636343,548.227364460246,689.334299246732,0
"2014_Washington_RaPIPOxe_fxp","RaPIPOxe","D",2014,"Washington","fxp","RaPIPOxe_fxp","D",1115.80779265692,2759.699555,1192.58679590395,1120.92160700242,1264.25209243376,-5.11381434550049
"2014_Washington_RaPIPOxe_fxp","RaPIPOxe","E",2014,"Washington","fxp","RaPIPOxe_fxp","E",172.209115811377,2759.699555,136.426103502668,100.643099473057,172.209115811377,0
"2014_Washington_RaSAWD_fal","RaSAWD","A",2014,"Washington","fal","RaSAWD_fal","A",295480.452589745,1045268.95412,262569.477008649,229658.501427554,295480.452589745,0
"2014_Washington_RaSAWD_fal","RaSAWD","B",2014,"Washington","fal","RaSAWD_fal","B",257609.868150838,1045268.95412,227489.962414151,197370.055632195,257609.868150838,0
"2014_Washington_RaSAWD_fal","RaSAWD","C",2014,"Washington","fal","RaSAWD_fal","C",492178.633379418,1045268.95412,555209.535602579,519019.633888656,591399.396551012,-26841.0005092387
"2014_Washington_RaSAWD_fal","RaSAWD","D",NA,NA,NA,NA,NA,0,1045268.95412,NA,NA,NA,0
"2014_Washington_RaSAWD_fal","RaSAWD","E",NA,NA,NA,NA,NA,0,1045268.95412,NA,NA,NA,0
"2014_Washington_RaSPFI_fcd","RaSPFI","A",2014,"Washington","fcd","RaSPFI_fcd","A",36572.5294065669,885764.813775,26731.7097842358,16890.8883903752,36572.5294065669,0
"2014_Washington_RaSPFI_fcd","RaSPFI","B",2014,"Washington","fcd","RaSPFI_fcd","B",172336.356165243,885764.813775,197202.538074126,172336.356165243,222068.720868774,0
"2014_Washington_RaSPFI_fcd","RaSPFI","C",2014,"Washington","fcd","RaSPFI_fcd","C",276121.511445784,885764.813775,218261.29713312,194323.829888067,242198.748434406,33922.7630113772
"2014_Washington_RaSPFI_fcd","RaSPFI","D",2014,"Washington","fcd","RaSPFI_fcd","D",160938.787167406,885764.813775,182759.984233623,160938.787167406,204581.180414076,0
"2014_Washington_RaSPFI_fcd","RaSPFI","E",2014,"Washington","fcd","RaSPFI_fcd","E",239795.62959,885764.813775,260809.290750248,235633.767880861,285984.813619635,0
"2014_Washington_RaSPFI_fmz","RaSPFI","A",NA,NA,NA,NA,NA,0.04665001331815,2.446345,0.073828835324145,0.04665001331815,0.10100765243745,0
"2014_Washington_RaSPFI_fmz","RaSPFI","B",2014,"Washington","fmz","RaSPFI_fmz","B",0.47596627983707,2.446345,0.54464281658347,0.47596627983707,0.613319355776215,0
"2014_Washington_RaSPFI_fmz","RaSPFI","C",NA,NA,NA,NA,NA,0.536692271170165,2.446345,0.60280384209386,0.536692271170165,0.668915368983345,0
"2014_Washington_RaSPFI_fmz","RaSPFI","D",NA,NA,NA,NA,NA,0.444487962459365,2.446345,0.504754723462715,0.444487962459365,0.56502148201972,0
"2014_Washington_RaSPFI_fmz","RaSPFI","E",2014,"Washington","fmz","RaSPFI_fmz","E",0.94254847321525,2.446345,0.720314799660225,0.650783911171405,0.789845688149045,0.152702785066205
"2014_Washington_RaSSHE_fss","RaSSHE","A",2014,"Washington","fss","RaSSHE_fss","A",75435.4281860507,1110250.10438,59597.8292438311,43760.2269708613,75435.4281860507,0
"2014_Washington_RaSSHE_fss","RaSSHE","B",2014,"Washington","fss","RaSSHE_fss","B",155777.671102915,1110250.10438,114199.746185972,91868.2155554768,136531.287918969,19246.3831839459
"2014_Washington_RaSSHE_fss","RaSSHE","C",NA,NA,NA,NA,NA,99.65382886894,1110250.10438,4153.35459997702,99.65382886894,8207.0564813352,0
"2014_Washington_RaSSHE_fss","RaSSHE","D",2014,"Washington","fss","RaSSHE_fss","D",91458.2945631881,1110250.10438,113706.898392887,91458.2945631881,135955.492230336,0
"2014_Washington_RaSSHE_fss","RaSSHE","E",2014,"Washington","fss","RaSSHE_fss","E",787479.056698977,1110250.10438,818592.267075331,787479.056698977,849705.478561935,0
"2015_Oregon_Na0210290_fdw","Na0210290","A",2015,"Oregon","fdw","Na0210290_fdw","A",6668.73647,57447.29724,5318.46170180624,4278.7453586108,6358.17798755437,310.558482445629
"2015_Oregon_Na0210290_fdw","Na0210290","B",2015,"Oregon","fdw","Na0210290_fdw","B",1798.11734847417,57447.29724,627.849669052168,272.1378428556,983.561495248736,814.555853225438
"2015_Oregon_Na0210290_fdw","Na0210290","C",2015,"Oregon","fdw","Na0210290_fdw","C",10755.269891289,57447.29724,12167.1766455524,10755.269891289,13579.0844913145,0
"2015_Oregon_Na0210290_fdw","Na0210290","D",2015,"Oregon","fdw","Na0210290_fdw","D",35539.642100264,57447.29724,37295.9545356014,35539.642100264,39052.2669709389,0
"2015_Oregon_Na0210290_fdw","Na0210290","E",2015,"Oregon","fdw","Na0210290_fdw","E",2685.53142997283,57447.29724,2037.85405606747,1390.17656726751,2685.53142997283,0
"2015_Oregon_Na0210290_fwo","Na0210290","A",2015,"Oregon","fwo","Na0210290_fwo","A",26030.222775,216308.93843,20025.8473430371,16110.9557942607,23940.7386755047,2089.48409949535
"2015_Oregon_Na0210290_fwo","Na0210290","B",2015,"Oregon","fwo","Na0210290_fwo","B",5850.40954900278,216308.93843,2364.07110397073,1024.6930790982,3703.44912884326,2146.96042015953
"2015_Oregon_Na0210290_fwo","Na0210290","C",2015,"Oregon","fwo","Na0210290_fwo","C",40497.3101344266,216308.93843,45813.6272781375,40497.3101344266,51129.9485317181,0
"2015_Oregon_Na0210290_fwo","Na0210290","D",2015,"Oregon","fwo","Na0210290_fwo","D",133819.041525551,216308.93843,140432.165148271,133819.041525551,147045.288770991,0
"2015_Oregon_Na0210290_fwo","Na0210290","E",2015,"Oregon","fwo","Na0210290_fwo","E",10111.9544460195,216308.93843,7673.22517718544,5234.49547573347,10111.9544460195,0
"2015_Oregon_Na0210350_fvg","Na0210350","A",2015,"Oregon","fvg","Na0210350_fvg","A",5941.19627875355,93108.557885,4707.26031112189,3473.3241572731,5941.19627875355,0
"2015_Oregon_Na0210350_fvg","Na0210350","B",2015,"Oregon","fvg","Na0210350_fvg","B",11198.8956692714,93108.557885,9481.12778440652,7763.35896845604,11198.8956692714,0
"2015_Oregon_Na0210350_fvg","Na0210350","C",2015,"Oregon","fvg","Na0210350_fvg","C",6729.0924410376,93108.557885,8373.48882700941,6729.0924410376,10017.8843750042,0
"2015_Oregon_Na0210350_fvg","Na0210350","D",2015,"Oregon","fvg","Na0210350_fvg","D",36832.21507394,93108.557885,40922.1780297226,37865.654052496,43978.7020069492,-1033.43897855596
"2015_Oregon_Na0210350_fvg","Na0210350","E",2015,"Oregon","fvg","Na0210350_fvg","E",32407.1584219974,93108.557885,29624.5038638252,26841.8510747156,32407.1584219974,0
"2015_Oregon_Na0710270_fdd","Na0710270","A",2015,"Oregon","fdd","Na0710270_fdd","A",102809.49051231,1403267.971,126668.321246755,102809.49051231,150527.153384467,0
"2015_Oregon_Na0710270_fdd","Na0710270","B",2015,"Oregon","fdd","Na0710270_fdd","B",216048.660764176,1403267.971,88517.0813368259,66538.0641665293,110496.091490783,105552.569273394
"2015_Oregon_Na0710270_fdd","Na0710270","C",2015,"Oregon","fdd","Na0710270_fdd","C",249311.717732421,1403267.971,281363.059824046,249311.717732421,313414.401915672,0
"2015_Oregon_Na0710270_fdd","Na0710270","D",2015,"Oregon","fdd","Na0710270_fdd","D",554930.270048274,1403267.971,593265.868497696,554930.270048274,631601.415026204,0
"2015_Oregon_Na0710270_fdd","Na0710270","E",2015,"Oregon","fdd","Na0710270_fdd","E",280167.831942819,1403267.971,313453.640094677,280167.831942819,346739.473505358,0
